"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"youtube_upload_service"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"20480"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/databases/youtube_upload_service"
"lib"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/lib"
"com.google.android.gms.appid-no-backup"	".appid-no-backup"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/no_backup/com.google.android.gms.appid-no-backup"
"com.google.InstanceId.properties"	".properties"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2079"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/no_backup/com.google.InstanceId.properties"
"com.google.android.gms.appid.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2206"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/shared_prefs/com.google.android.gms.appid.xml"
"google_conversion.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"128"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/shared_prefs/google_conversion.xml"
"youtube.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1109"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.google.android.youtube/shared_prefs/youtube.xml"
"Cookies"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"24576"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/app_webview/Cookies"
"Cookies-journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/app_webview/Cookies-journal"
"variations_seed_new"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/app_webview/variations_seed_new"
"variations_stamp"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/app_webview/variations_stamp"
"last-run-info"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"67"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/bugsnag/last-run-info"
"user-info"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"49"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/bugsnag/user-info"
"cash_app.db.lck"	".lck"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/cash_app.db.lck"
"cash_money.db.lck"	".lck"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/cash_money.db.lck"
"androidx.work.workdb.lck"	".lck"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/data/user/0/com.squareup.cash/no_backup/androidx.work.workdb.lck"
"journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/http/journal"
"unleash_features.json"	".json"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"10455"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/cache/unleash_features.json"
"cash_app.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36864"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_app.db"
"cash_app.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_app.db-shm"
"cash_app.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"222512"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_app.db-wal"
"cash_money.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1163264"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_money.db"
"cash_money.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_money.db-shm"
"cash_money.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"473832"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/cash_money.db-wal"
"com.google.android.datatransport.events"	".events"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/com.google.android.datatransport.events"
"com.google.android.datatransport.events-shm"	".events-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/com.google.android.datatransport.events-shm"
"com.google.android.datatransport.events-wal"	".events-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"70072"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/com.google.android.datatransport.events-wal"
"fillranalytics"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"28672"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/fillranalytics"
"google_app_measurement_local.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"16384"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/databases/google_app_measurement_local.db"
"backup_tag"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"40"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/backup_tag"
"device-id"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"45"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/device-id"
"generatefid.lock"	".lock"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/generatefid.lock"
"internal-device-id"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"45"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/internal-device-id"
"PersistedInstallation.W0RFRkFVTFRd+MTo3ODA3MTcwNjM2NzphbmRyb2lkOjRiOTg5MTJmMGZkNTA4ZWJkMzkyY2E.json"	".json"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"565"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/PersistedInstallation.W0RFRkFVTFRd+MTo3ODA3MTcwNjM2NzphbmRyb2lkOjRiOTg5MTJmMGZkNTA4ZWJkMzkyY2E.json"
"profile.data"	".data"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"194"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/profile.data"
"profileInstalled"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"24"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/profileInstalled"
"profileinstaller_profileWrittenFor_lastUpdateTime.dat"	".dat"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"8"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/profileinstaller_profileWrittenFor_lastUpdateTime.dat"
"FillrWidget-Android.js"	".js"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"367622"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/widgets/FillrWidget-Android.js"
"Widget1.js"	".js"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"311993"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/files/widgets/Widget1.js"
"lib"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/lib"
"androidx.work.workdb"	".workdb"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"106496"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/no_backup/androidx.work.workdb"
"androidx.work.workdb-shm"	".workdb-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/no_backup/androidx.work.workdb-shm"
"androidx.work.workdb-wal"	".workdb-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"412032"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/no_backup/androidx.work.workdb-wal"
"com.google.android.gms.appid-no-backup"	".appid-no-backup"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/no_backup/com.google.android.gms.appid-no-backup"
"appsflyer-data.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"537"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/appsflyer-data.xml"
"AppUpgradeDetector.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"583"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/AppUpgradeDetector.xml"
"AuthPreferences.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"392"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/AuthPreferences.xml"
"cash.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2718"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/cash.xml"
"com.fillr.analytics.metrics.FillrAPI.TimeEvents_3bb13032bfa376580f35cd60681e4a3d.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/com.fillr.analytics.metrics.FillrAPI.TimeEvents_3bb13032bfa376580f35cd60681e4a3d.xml"
"com.fillr.analytics.metrics.FillrAPI_3bb13032bfa376580f35cd60681e4a3d.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"210"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/com.fillr.analytics.metrics.FillrAPI_3bb13032bfa376580f35cd60681e4a3d.xml"
"com.google.android.gms.appid.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"391"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/com.google.android.gms.appid.xml"
"com.google.android.gms.measurement.prefs.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"843"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/com.google.android.gms.measurement.prefs.xml"
"com.squareup.cash_preferences.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"484"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/com.squareup.cash_preferences.xml"
"device_keys.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/device_keys.xml"
"FirebaseHeartBeatW0RFRkFVTFRd+MTo3ODA3MTcwNjM2NzphbmRyb2lkOjRiOTg5MTJmMGZkNTA4ZWJkMzkyY2E.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"626"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/FirebaseHeartBeatW0RFRkFVTFRd+MTo3ODA3MTcwNjM2NzphbmRyb2lkOjRiOTg5MTJmMGZkNTA4ZWJkMzkyY2E.xml"
"password-enclaves.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/password-enclaves.xml"
"Perfs.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"192"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/Perfs.xml"
"secure-tokens.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"65"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/secure-tokens.xml"
"WebViewChromiumPrefs.xml"	".xml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"127"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.squareup.cash/shared_prefs/WebViewChromiumPrefs.xml"
"Cookies"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"24576"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/Cookies"
"Cookies-journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/Cookies-journal"
"metrics_guid"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"36"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/metrics_guid"
"variations_seed_new"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/variations_seed_new"
"variations_stamp"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/variations_stamp"
"Web Data"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"53248"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/Web Data"
"Web Data-journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/Web Data-journal"
"webview_data.lock"	".lock"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/app_webview/webview_data.lock"
"androidx.work.workdb.lck"	".lck"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/data/user/0/com.twitter.android/no_backup/androidx.work.workdb.lck"
"c0f89ebc16dcf455544814564eceac42.0"	".0"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"6465"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/http-responses/c0f89ebc16dcf455544814564eceac42.0"
"c0f89ebc16dcf455544814564eceac42.1"	".1"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"14833"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/http-responses/c0f89ebc16dcf455544814564eceac42.1"
"journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"125"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/http-responses/journal"
"3907f39eb4f11bbb8b0864ed6222c7c2.0"	".0"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"1887"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/lottie_compressed_disk/3907f39eb4f11bbb8b0864ed6222c7c2.0"
"journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"98"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/lottie_compressed_disk/journal"
"journal"	""	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"18"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/lottie_disk/journal"
"1684864811298.jar.cur.prof"	".prof"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"153"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/oat/1684864811298.jar.cur.prof"
"1684864811298.odex"	".odex"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"16808"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/oat/x86/1684864811298.odex"
"1684864811298.vdex"	".vdex"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"23392"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/oat/x86/1684864811298.vdex"
"560fd04b688867c1.uid"	".uid"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/precache/560fd04b688867c1.uid"
"507125ce4f67fdd5.uid"	".uid"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/cache/video_cache/507125ce4f67fdd5.uid"
"0-66.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-66.db"
"0-66.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-66.db-shm"
"0-66.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"407912"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-66.db-wal"
"0-analytics.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-analytics.db"
"0-analytics.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-analytics.db-shm"
"0-analytics.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"28872"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-analytics.db-wal"
"0-lru_key_value.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-lru_key_value.db"
"0-lru_key_value.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-lru_key_value.db-shm"
"0-lru_key_value.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"78312"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-lru_key_value.db-wal"
"0-scribe.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-scribe.db"
"0-scribe.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-scribe.db-shm"
"0-scribe.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"148352"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/0-scribe.db-wal"
"com.google.android.datatransport.events"	".events"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/com.google.android.datatransport.events"
"com.google.android.datatransport.events-shm"	".events-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/com.google.android.datatransport.events-shm"
"com.google.android.datatransport.events-wal"	".events-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"403792"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/com.google.android.datatransport.events-wal"
"global.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"126976"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/global.db"
"global.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/global.db-shm"
"global.db-wal"	".db-wal"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"412032"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/global.db-wal"
"google_app_measurement_local.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"16384"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/google_app_measurement_local.db"
"persistent_jobs.db"	".db"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"4096"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/persistent_jobs.db"
"persistent_jobs.db-shm"	".db-shm"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"32768"	"0"	"null"	"unknown"	"r---------"	"/LogicalFileSet1/data/data/com.twitter.android/databases/persistent_jobs.db-shm"
